qid,Q0,docid,rank,score,runstring,relevance
240834,Q0,D1153115,8,-5.5325,IndriQueryLikelihood,1.0
240834,Q0,D978794,9,-5.55354,IndriQueryLikelihood,1.0
240834,Q0,D880481,10,-5.55936,IndriQueryLikelihood,1.0
240834,Q0,D1435837,91,-5.88901,IndriQueryLikelihood,0.0
240834,Q0,D2297897,92,-5.88952,IndriQueryLikelihood,0.0
240834,Q0,D3141825,93,-5.89059,IndriQueryLikelihood,0.0
240834,Q0,D714492,94,-5.8915,IndriQueryLikelihood,0.0
240834,Q0,D2816394,95,-5.89231,IndriQueryLikelihood,0.0
240834,Q0,D913993,96,-5.89286,IndriQueryLikelihood,0.0
240834,Q0,D968975,97,-5.89327,IndriQueryLikelihood,0.0
240834,Q0,D1240816,98,-5.89555,IndriQueryLikelihood,0.0
240834,Q0,D2081614,99,-5.90153,IndriQueryLikelihood,0.0
240834,Q0,D2947426,100,-5.9036,IndriQueryLikelihood,0.0
1077592,Q0,D2325604,1,-5.68715,IndriQueryLikelihood,1.0
1077592,Q0,D2718113,2,-6.0506,IndriQueryLikelihood,1.0
1077592,Q0,D105274,3,-6.0506,IndriQueryLikelihood,1.0
1077592,Q0,D1318412,4,-6.07958,IndriQueryLikelihood,1.0
1077592,Q0,D622340,5,-6.09413,IndriQueryLikelihood,1.0
1077592,Q0,D2443732,6,-6.10274,IndriQueryLikelihood,1.0
1077592,Q0,D2325603,7,-6.11761,IndriQueryLikelihood,1.0
1077592,Q0,D105273,8,-6.12425,IndriQueryLikelihood,1.0
1077592,Q0,D622342,9,-6.21909,IndriQueryLikelihood,1.0
1077592,Q0,D208228,10,-6.23715,IndriQueryLikelihood,1.0
1077592,Q0,D538570,91,-7.0472,IndriQueryLikelihood,0.0
1077592,Q0,D2709310,92,-7.04761,IndriQueryLikelihood,0.0
1077592,Q0,D223595,93,-7.05201,IndriQueryLikelihood,0.0
1077592,Q0,D205075,94,-7.05201,IndriQueryLikelihood,0.0
1077592,Q0,D1810055,95,-7.05301,IndriQueryLikelihood,0.0
1077592,Q0,D3082482,96,-7.05996,IndriQueryLikelihood,0.0
1077592,Q0,D134966,97,-7.06493,IndriQueryLikelihood,0.0
1077592,Q0,D259441,98,-7.06906,IndriQueryLikelihood,0.0
1077592,Q0,D2869904,99,-7.06982,IndriQueryLikelihood,0.0
1077592,Q0,D729871,100,-7.07347,IndriQueryLikelihood,0.0
1021643,Q0,D716807,1,-5.39283,IndriQueryLikelihood,1.0
1021643,Q0,D2743278,2,-5.39357,IndriQueryLikelihood,1.0
1021643,Q0,D1284455,3,-5.42979,IndriQueryLikelihood,1.0
1021643,Q0,D2770922,4,-5.45009,IndriQueryLikelihood,1.0
1021643,Q0,D62428,5,-5.45393,IndriQueryLikelihood,1.0
1021643,Q0,D565348,6,-5.45622,IndriQueryLikelihood,1.0
1021643,Q0,D2266451,7,-5.52452,IndriQueryLikelihood,1.0
1021643,Q0,D1931923,8,-5.54974,IndriQueryLikelihood,1.0
1021643,Q0,D1899551,9,-5.56367,IndriQueryLikelihood,1.0
1021643,Q0,D132605,10,-5.56393,IndriQueryLikelihood,1.0
1021643,Q0,D1396582,91,-5.7609,IndriQueryLikelihood,0.0
1021643,Q0,D464416,92,-5.76157,IndriQueryLikelihood,0.0
1021643,Q0,D2043262,93,-5.76261,IndriQueryLikelihood,0.0
1021643,Q0,D185931,94,-5.76342,IndriQueryLikelihood,0.0
1021643,Q0,D385300,95,-5.76382,IndriQueryLikelihood,0.0
1021643,Q0,D909997,96,-5.76486,IndriQueryLikelihood,0.0
1021643,Q0,D2619620,97,-5.76559,IndriQueryLikelihood,0.0
1021643,Q0,D2409816,98,-5.76579,IndriQueryLikelihood,0.0
1021643,Q0,D1809418,99,-5.76749,IndriQueryLikelihood,0.0
1021643,Q0,D1602813,100,-5.76878,IndriQueryLikelihood,0.0
790638,Q0,D1491848,1,-5.91037,IndriQueryLikelihood,1.0
790638,Q0,D577147,2,-6.00763,IndriQueryLikelihood,1.0
790638,Q0,D1718923,3,-6.00942,IndriQueryLikelihood,1.0
790638,Q0,D1124637,4,-6.01934,IndriQueryLikelihood,1.0
790638,Q0,D3318321,5,-6.03355,IndriQueryLikelihood,1.0
790638,Q0,D1241106,6,-6.10936,IndriQueryLikelihood,1.0
790638,Q0,D740658,7,-6.11512,IndriQueryLikelihood,1.0
790638,Q0,D2425392,8,-6.12181,IndriQueryLikelihood,1.0
790638,Q0,D1619293,9,-6.12982,IndriQueryLikelihood,1.0
790638,Q0,D2245462,10,-6.1299,IndriQueryLikelihood,1.0
790638,Q0,D1430274,91,-6.40253,IndriQueryLikelihood,0.0
790638,Q0,D2369483,92,-6.40316,IndriQueryLikelihood,0.0
790638,Q0,D2983246,93,-6.40378,IndriQueryLikelihood,0.0
790638,Q0,D1652442,94,-6.40412,IndriQueryLikelihood,0.0
790638,Q0,D2121229,95,-6.40668,IndriQueryLikelihood,0.0
790638,Q0,D1213339,96,-6.40783,IndriQueryLikelihood,0.0
790638,Q0,D940245,97,-6.40989,IndriQueryLikelihood,0.0
790638,Q0,D82947,98,-6.41096,IndriQueryLikelihood,0.0
790638,Q0,D1492864,99,-6.41145,IndriQueryLikelihood,0.0
790638,Q0,D3308104,100,-6.41146,IndriQueryLikelihood,0.0
844586,Q0,D189634,1,-4.89322,IndriQueryLikelihood,1.0
844586,Q0,D2346408,2,-4.90746,IndriQueryLikelihood,1.0
844586,Q0,D2329755,3,-4.98903,IndriQueryLikelihood,1.0
844586,Q0,D1377797,4,-5.00042,IndriQueryLikelihood,1.0
844586,Q0,D705123,5,-5.00554,IndriQueryLikelihood,1.0
844586,Q0,D1377798,6,-5.00554,IndriQueryLikelihood,1.0
844586,Q0,D1337086,7,-5.01969,IndriQueryLikelihood,1.0
844586,Q0,D189635,8,-5.0385,IndriQueryLikelihood,1.0
844586,Q0,D858485,9,-5.04742,IndriQueryLikelihood,1.0
844586,Q0,D1542253,10,-5.07013,IndriQueryLikelihood,1.0
844586,Q0,D3203038,91,-5.34079,IndriQueryLikelihood,0.0
844586,Q0,D539286,92,-5.34188,IndriQueryLikelihood,0.0
844586,Q0,D2516203,93,-5.34528,IndriQueryLikelihood,0.0
844586,Q0,D457939,94,-5.34573,IndriQueryLikelihood,0.0
844586,Q0,D100014,95,-5.34986,IndriQueryLikelihood,0.0
844586,Q0,D1595628,96,-5.35077,IndriQueryLikelihood,0.0
844586,Q0,D2325227,97,-5.3516,IndriQueryLikelihood,0.0
844586,Q0,D1982503,98,-5.35839,IndriQueryLikelihood,0.0
844586,Q0,D3072136,99,-5.3596,IndriQueryLikelihood,0.0
844586,Q0,D2136994,100,-5.36244,IndriQueryLikelihood,0.0
172671,Q0,D616456,1,-5.12409,IndriQueryLikelihood,1.0
172671,Q0,D462520,2,-5.21671,IndriQueryLikelihood,1.0
172671,Q0,D308,3,-5.22723,IndriQueryLikelihood,1.0
172671,Q0,D616455,4,-5.22825,IndriQueryLikelihood,1.0
172671,Q0,D3212560,5,-5.26806,IndriQueryLikelihood,1.0
172671,Q0,D2315520,6,-5.29731,IndriQueryLikelihood,1.0
172671,Q0,D626526,7,-5.44632,IndriQueryLikelihood,1.0
172671,Q0,D909108,8,-5.46667,IndriQueryLikelihood,1.0
172671,Q0,D3281022,9,-5.48937,IndriQueryLikelihood,1.0
172671,Q0,D3022352,10,-5.5142,IndriQueryLikelihood,1.0
172671,Q0,D1188577,91,-5.80812,IndriQueryLikelihood,0.0
172671,Q0,D3341060,92,-5.80923,IndriQueryLikelihood,0.0
172671,Q0,D2001262,93,-5.80988,IndriQueryLikelihood,0.0
172671,Q0,D1931455,94,-5.81047,IndriQueryLikelihood,0.0
172671,Q0,D1818545,95,-5.81066,IndriQueryLikelihood,0.0
172671,Q0,D1015942,96,-5.81112,IndriQueryLikelihood,0.0
172671,Q0,D2680965,97,-5.81485,IndriQueryLikelihood,0.0
172671,Q0,D197031,98,-5.81575,IndriQueryLikelihood,0.0
172671,Q0,D1011438,99,-5.81642,IndriQueryLikelihood,0.0
172671,Q0,D2155810,100,-5.81776,IndriQueryLikelihood,0.0
887164,Q0,D2331064,1,-5.0141,IndriQueryLikelihood,1.0
887164,Q0,D2523744,2,-5.5514,IndriQueryLikelihood,1.0
887164,Q0,D1587137,3,-5.59053,IndriQueryLikelihood,1.0
887164,Q0,D638750,4,-5.59813,IndriQueryLikelihood,1.0
887164,Q0,D3334296,5,-5.59831,IndriQueryLikelihood,1.0
887164,Q0,D2889967,6,-5.6901,IndriQueryLikelihood,1.0
887164,Q0,D1597154,7,-5.69509,IndriQueryLikelihood,1.0
887164,Q0,D416423,8,-5.70359,IndriQueryLikelihood,1.0
887164,Q0,D2120132,9,-5.71287,IndriQueryLikelihood,1.0
887164,Q0,D626786,10,-5.75595,IndriQueryLikelihood,1.0
887164,Q0,D1487121,91,-6.11735,IndriQueryLikelihood,0.0
887164,Q0,D1591751,92,-6.11961,IndriQueryLikelihood,0.0
887164,Q0,D1111471,93,-6.12241,IndriQueryLikelihood,0.0
887164,Q0,D2182072,94,-6.12444,IndriQueryLikelihood,0.0
887164,Q0,D3044457,95,-6.12518,IndriQueryLikelihood,0.0
887164,Q0,D490832,96,-6.12914,IndriQueryLikelihood,0.0
887164,Q0,D501343,97,-6.13165,IndriQueryLikelihood,0.0
887164,Q0,D1342691,98,-6.13519,IndriQueryLikelihood,0.0
887164,Q0,D1324651,99,-6.1354,IndriQueryLikelihood,0.0
887164,Q0,D1307582,100,-6.13603,IndriQueryLikelihood,0.0
925273,Q0,D3240545,1,-4.66768,IndriQueryLikelihood,1.0
925273,Q0,D1053498,2,-4.89386,IndriQueryLikelihood,1.0
925273,Q0,D1305976,3,-4.90435,IndriQueryLikelihood,1.0
925273,Q0,D909471,4,-4.95831,IndriQueryLikelihood,1.0
925273,Q0,D1625525,5,-5.04606,IndriQueryLikelihood,1.0
925273,Q0,D3166274,6,-5.04936,IndriQueryLikelihood,1.0
925273,Q0,D1316075,7,-5.0534,IndriQueryLikelihood,1.0
925273,Q0,D1904396,8,-5.07325,IndriQueryLikelihood,1.0
925273,Q0,D366341,9,-5.08968,IndriQueryLikelihood,1.0
925273,Q0,D1625524,10,-5.09036,IndriQueryLikelihood,1.0
925273,Q0,D3470082,91,-5.41137,IndriQueryLikelihood,0.0
925273,Q0,D3312316,92,-5.41259,IndriQueryLikelihood,0.0
925273,Q0,D2629166,93,-5.41344,IndriQueryLikelihood,0.0
925273,Q0,D2349409,94,-5.41344,IndriQueryLikelihood,0.0
925273,Q0,D2764844,95,-5.41521,IndriQueryLikelihood,0.0
925273,Q0,D1404257,96,-5.42055,IndriQueryLikelihood,0.0
925273,Q0,D1098102,97,-5.42374,IndriQueryLikelihood,0.0
925273,Q0,D1316071,98,-5.42621,IndriQueryLikelihood,0.0
925273,Q0,D573128,99,-5.42889,IndriQueryLikelihood,0.0
925273,Q0,D921953,100,-5.42914,IndriQueryLikelihood,0.0
955887,Q0,D2337133,1,-5.03928,IndriQueryLikelihood,1.0
955887,Q0,D3218355,2,-5.17194,IndriQueryLikelihood,1.0
955887,Q0,D3028284,3,-5.24093,IndriQueryLikelihood,1.0
955887,Q0,D1137712,4,-5.2594,IndriQueryLikelihood,1.0
955887,Q0,D2763070,5,-5.30198,IndriQueryLikelihood,1.0
955887,Q0,D1890378,6,-5.30433,IndriQueryLikelihood,1.0
955887,Q0,D709887,7,-5.33268,IndriQueryLikelihood,1.0
955887,Q0,D3223867,8,-5.41491,IndriQueryLikelihood,1.0
955887,Q0,D2826768,9,-5.42444,IndriQueryLikelihood,1.0
955887,Q0,D1093419,10,-5.44985,IndriQueryLikelihood,1.0
955887,Q0,D1086204,91,-5.86786,IndriQueryLikelihood,0.0
955887,Q0,D681480,92,-5.86879,IndriQueryLikelihood,0.0
955887,Q0,D3088586,93,-5.86973,IndriQueryLikelihood,0.0
955887,Q0,D2391144,94,-5.87189,IndriQueryLikelihood,0.0
955887,Q0,D1634492,95,-5.87319,IndriQueryLikelihood,0.0
955887,Q0,D1505400,96,-5.87536,IndriQueryLikelihood,0.0
955887,Q0,D363925,97,-5.87543,IndriQueryLikelihood,0.0
955887,Q0,D374853,98,-5.87779,IndriQueryLikelihood,0.0
955887,Q0,D363923,99,-5.8809,IndriQueryLikelihood,0.0
955887,Q0,D316369,100,-5.88118,IndriQueryLikelihood,0.0
815342,Q0,D1205087,1,-4.90568,IndriQueryLikelihood,1.0
815342,Q0,D380082,2,-5.01258,IndriQueryLikelihood,1.0
815342,Q0,D495578,3,-5.01258,IndriQueryLikelihood,1.0
815342,Q0,D1240167,4,-5.01404,IndriQueryLikelihood,1.0
815342,Q0,D495581,5,-5.02256,IndriQueryLikelihood,1.0
815342,Q0,D424878,6,-5.03333,IndriQueryLikelihood,1.0
815342,Q0,D887510,7,-5.05052,IndriQueryLikelihood,1.0
815342,Q0,D233640,8,-5.06525,IndriQueryLikelihood,1.0
815342,Q0,D2339502,9,-5.07277,IndriQueryLikelihood,1.0
815342,Q0,D2995775,10,-5.09521,IndriQueryLikelihood,1.0
815342,Q0,D2661773,91,-5.34783,IndriQueryLikelihood,0.0
815342,Q0,D609542,92,-5.34862,IndriQueryLikelihood,0.0
815342,Q0,D2630644,93,-5.34896,IndriQueryLikelihood,0.0
815342,Q0,D1018184,94,-5.34955,IndriQueryLikelihood,0.0
815342,Q0,D2592190,95,-5.35535,IndriQueryLikelihood,0.0
815342,Q0,D233638,96,-5.35673,IndriQueryLikelihood,0.0
815342,Q0,D1664609,97,-5.35809,IndriQueryLikelihood,0.0
815342,Q0,D2076964,98,-5.35853,IndriQueryLikelihood,0.0
815342,Q0,D2567403,99,-5.35869,IndriQueryLikelihood,0.0
815342,Q0,D688371,100,-5.36161,IndriQueryLikelihood,0.0
30331,Q0,D2341477,1,-5.18265,IndriQueryLikelihood,1.0
30331,Q0,D2848297,2,-5.37486,IndriQueryLikelihood,1.0
30331,Q0,D2848299,3,-5.42132,IndriQueryLikelihood,1.0
30331,Q0,D2194495,4,-5.424,IndriQueryLikelihood,1.0
30331,Q0,D2079367,5,-5.43431,IndriQueryLikelihood,1.0
30331,Q0,D2341475,6,-5.44011,IndriQueryLikelihood,1.0
30331,Q0,D3126520,7,-5.68233,IndriQueryLikelihood,1.0
30331,Q0,D2341479,8,-5.70462,IndriQueryLikelihood,1.0
30331,Q0,D961222,9,-5.73794,IndriQueryLikelihood,1.0
30331,Q0,D14045,10,-5.78701,IndriQueryLikelihood,1.0
30331,Q0,D1331405,91,-6.55336,IndriQueryLikelihood,0.0
30331,Q0,D2347319,92,-6.55445,IndriQueryLikelihood,0.0
30331,Q0,D1471923,93,-6.55449,IndriQueryLikelihood,0.0
30331,Q0,D1400937,94,-6.55542,IndriQueryLikelihood,0.0
30331,Q0,D2304229,95,-6.55642,IndriQueryLikelihood,0.0
30331,Q0,D2029255,96,-6.55642,IndriQueryLikelihood,0.0
30331,Q0,D2996851,97,-6.55724,IndriQueryLikelihood,0.0
30331,Q0,D1232752,98,-6.55849,IndriQueryLikelihood,0.0
30331,Q0,D3494569,99,-6.55852,IndriQueryLikelihood,0.0
30331,Q0,D367871,100,-6.55877,IndriQueryLikelihood,0.0
270801,Q0,D684553,1,-4.92064,IndriQueryLikelihood,1.0
270801,Q0,D2031289,2,-4.94613,IndriQueryLikelihood,1.0
270801,Q0,D2355278,3,-5.03711,IndriQueryLikelihood,1.0
270801,Q0,D2331416,4,-5.05008,IndriQueryLikelihood,1.0
270801,Q0,D2966060,5,-5.05296,IndriQueryLikelihood,1.0
270801,Q0,D1915844,6,-5.05711,IndriQueryLikelihood,1.0
270801,Q0,D2863351,7,-5.22058,IndriQueryLikelihood,1.0
270801,Q0,D345150,8,-5.25362,IndriQueryLikelihood,1.0
270801,Q0,D2747670,9,-5.26766,IndriQueryLikelihood,1.0
270801,Q0,D2687196,10,-5.27448,IndriQueryLikelihood,1.0
270801,Q0,D3363363,91,-5.68639,IndriQueryLikelihood,0.0
270801,Q0,D308849,92,-5.68713,IndriQueryLikelihood,0.0
270801,Q0,D2341744,93,-5.68782,IndriQueryLikelihood,0.0
270801,Q0,D1808932,94,-5.68782,IndriQueryLikelihood,0.0
270801,Q0,D2380623,95,-5.68963,IndriQueryLikelihood,0.0
270801,Q0,D852588,96,-5.69045,IndriQueryLikelihood,0.0
270801,Q0,D33592,97,-5.69244,IndriQueryLikelihood,0.0
270801,Q0,D463850,98,-5.69569,IndriQueryLikelihood,0.0
270801,Q0,D2231327,99,-5.69925,IndriQueryLikelihood,0.0
270801,Q0,D478813,100,-5.69925,IndriQueryLikelihood,0.0
830525,Q0,D2344521,1,-4.37437,IndriQueryLikelihood,1.0
830525,Q0,D2697787,2,-5.11409,IndriQueryLikelihood,1.0
830525,Q0,D565639,3,-5.24935,IndriQueryLikelihood,1.0
830525,Q0,D517667,4,-5.27878,IndriQueryLikelihood,1.0
830525,Q0,D1346423,5,-5.27878,IndriQueryLikelihood,1.0
830525,Q0,D2344522,6,-5.32257,IndriQueryLikelihood,1.0
830525,Q0,D62272,7,-5.32334,IndriQueryLikelihood,1.0
830525,Q0,D412196,8,-5.32667,IndriQueryLikelihood,1.0
830525,Q0,D1537906,9,-5.32759,IndriQueryLikelihood,1.0
830525,Q0,D899578,10,-5.34642,IndriQueryLikelihood,1.0
830525,Q0,D134173,91,-5.91572,IndriQueryLikelihood,0.0
830525,Q0,D1627604,92,-5.91754,IndriQueryLikelihood,0.0
830525,Q0,D1065155,93,-5.92118,IndriQueryLikelihood,0.0
830525,Q0,D1511298,94,-5.92523,IndriQueryLikelihood,0.0
830525,Q0,D1416805,95,-5.92523,IndriQueryLikelihood,0.0
830525,Q0,D2218436,96,-5.92564,IndriQueryLikelihood,0.0
830525,Q0,D1337212,97,-5.92764,IndriQueryLikelihood,0.0
830525,Q0,D119855,98,-5.92916,IndriQueryLikelihood,0.0
830525,Q0,D1347401,99,-5.92944,IndriQueryLikelihood,0.0
830525,Q0,D2163556,100,-5.9301,IndriQueryLikelihood,0.0
928389,Q0,D342009,1,-5.13892,IndriQueryLikelihood,1.0
928389,Q0,D1940190,2,-5.15066,IndriQueryLikelihood,1.0
928389,Q0,D3321310,3,-5.31391,IndriQueryLikelihood,1.0
928389,Q0,D2260073,4,-5.32226,IndriQueryLikelihood,1.0
928389,Q0,D1862327,5,-5.36208,IndriQueryLikelihood,1.0
928389,Q0,D3538770,6,-5.36303,IndriQueryLikelihood,1.0
928389,Q0,D2345235,7,-5.3669,IndriQueryLikelihood,1.0
928389,Q0,D3554529,8,-5.38901,IndriQueryLikelihood,1.0
928389,Q0,D1971608,9,-5.38919,IndriQueryLikelihood,1.0
928389,Q0,D1409755,10,-5.39161,IndriQueryLikelihood,1.0
928389,Q0,D2452988,91,-5.62854,IndriQueryLikelihood,0.0
928389,Q0,D530739,92,-5.63188,IndriQueryLikelihood,0.0
928389,Q0,D3364697,93,-5.63258,IndriQueryLikelihood,0.0
928389,Q0,D1232121,94,-5.63443,IndriQueryLikelihood,0.0
928389,Q0,D1940959,95,-5.63702,IndriQueryLikelihood,0.0
928389,Q0,D2761503,96,-5.63774,IndriQueryLikelihood,0.0
928389,Q0,D484304,97,-5.63869,IndriQueryLikelihood,0.0
928389,Q0,D409166,98,-5.64091,IndriQueryLikelihood,0.0
928389,Q0,D530745,99,-5.64379,IndriQueryLikelihood,0.0
928389,Q0,D2385695,100,-5.64999,IndriQueryLikelihood,0.0
997085,Q0,D2159293,1,-4.15937,IndriQueryLikelihood,1.0
997085,Q0,D1546798,2,-4.4039,IndriQueryLikelihood,1.0
997085,Q0,D1526223,3,-4.43362,IndriQueryLikelihood,1.0
997085,Q0,D1497894,4,-4.44471,IndriQueryLikelihood,1.0
997085,Q0,D2926293,5,-4.44908,IndriQueryLikelihood,1.0
997085,Q0,D2105743,6,-4.45387,IndriQueryLikelihood,1.0
997085,Q0,D2965498,7,-4.48061,IndriQueryLikelihood,1.0
997085,Q0,D2612523,8,-4.4882,IndriQueryLikelihood,1.0
997085,Q0,D1810502,9,-4.51208,IndriQueryLikelihood,1.0
997085,Q0,D2974837,10,-4.57007,IndriQueryLikelihood,1.0
997085,Q0,D1017123,91,-4.89599,IndriQueryLikelihood,0.0
997085,Q0,D645359,92,-4.89991,IndriQueryLikelihood,0.0
997085,Q0,D509293,93,-4.90002,IndriQueryLikelihood,0.0
997085,Q0,D731570,94,-4.90042,IndriQueryLikelihood,0.0
997085,Q0,D1904013,95,-4.90042,IndriQueryLikelihood,0.0
997085,Q0,D1341479,96,-4.90892,IndriQueryLikelihood,0.0
997085,Q0,D2075819,97,-4.91369,IndriQueryLikelihood,0.0
997085,Q0,D1566596,98,-4.91563,IndriQueryLikelihood,0.0
997085,Q0,D837864,99,-4.91569,IndriQueryLikelihood,0.0
997085,Q0,D2868619,100,-4.91605,IndriQueryLikelihood,0.0
817434,Q0,D2863738,1,-4.66169,IndriQueryLikelihood,1.0
817434,Q0,D2345590,2,-4.71573,IndriQueryLikelihood,1.0
817434,Q0,D979054,3,-4.7581,IndriQueryLikelihood,1.0
817434,Q0,D917019,4,-4.79209,IndriQueryLikelihood,1.0
817434,Q0,D2345591,5,-5.01923,IndriQueryLikelihood,1.0
817434,Q0,D2863734,6,-5.01959,IndriQueryLikelihood,1.0
817434,Q0,D1220144,7,-5.0229,IndriQueryLikelihood,1.0
817434,Q0,D3036905,8,-5.20537,IndriQueryLikelihood,1.0
817434,Q0,D2863737,9,-5.26649,IndriQueryLikelihood,1.0
817434,Q0,D1230304,10,-5.3408,IndriQueryLikelihood,1.0
817434,Q0,D1350738,91,-5.80085,IndriQueryLikelihood,0.0
817434,Q0,D2528376,92,-5.80461,IndriQueryLikelihood,0.0
817434,Q0,D1788492,93,-5.8073,IndriQueryLikelihood,0.0
817434,Q0,D1804755,94,-5.80799,IndriQueryLikelihood,0.0
817434,Q0,D3414634,95,-5.80875,IndriQueryLikelihood,0.0
817434,Q0,D855227,96,-5.81139,IndriQueryLikelihood,0.0
817434,Q0,D2852290,97,-5.81315,IndriQueryLikelihood,0.0
817434,Q0,D820282,98,-5.8172,IndriQueryLikelihood,0.0
817434,Q0,D2514789,99,-5.82005,IndriQueryLikelihood,0.0
817434,Q0,D1694841,100,-5.82153,IndriQueryLikelihood,0.0
821527,Q0,D1721716,1,-5.46937,IndriQueryLikelihood,1.0
821527,Q0,D2345968,2,-5.47568,IndriQueryLikelihood,1.0
821527,Q0,D1064872,3,-5.47992,IndriQueryLikelihood,1.0
821527,Q0,D1064874,4,-5.48493,IndriQueryLikelihood,1.0
821527,Q0,D3104208,5,-5.58519,IndriQueryLikelihood,1.0
821527,Q0,D2465282,6,-5.5939,IndriQueryLikelihood,1.0
821527,Q0,D2763194,7,-5.60005,IndriQueryLikelihood,1.0
821527,Q0,D2225901,8,-5.60542,IndriQueryLikelihood,1.0
821527,Q0,D1684929,9,-5.6482,IndriQueryLikelihood,1.0
821527,Q0,D940530,10,-5.66614,IndriQueryLikelihood,1.0
821527,Q0,D3468983,91,-5.83746,IndriQueryLikelihood,0.0
821527,Q0,D262320,92,-5.83819,IndriQueryLikelihood,0.0
821527,Q0,D325870,93,-5.83867,IndriQueryLikelihood,0.0
821527,Q0,D2975978,94,-5.83894,IndriQueryLikelihood,0.0
821527,Q0,D1751854,95,-5.83974,IndriQueryLikelihood,0.0
821527,Q0,D3540440,96,-5.8398,IndriQueryLikelihood,0.0
821527,Q0,D611160,97,-5.84027,IndriQueryLikelihood,0.0
821527,Q0,D1421639,98,-5.84102,IndriQueryLikelihood,0.0
821527,Q0,D15132,99,-5.84106,IndriQueryLikelihood,0.0
821527,Q0,D1064873,100,-5.84165,IndriQueryLikelihood,0.0
812549,Q0,D186691,1,-5.05011,IndriQueryLikelihood,1.0
812549,Q0,D1165546,2,-5.09614,IndriQueryLikelihood,1.0
812549,Q0,D2284698,3,-5.14006,IndriQueryLikelihood,1.0
812549,Q0,D2610063,4,-5.14227,IndriQueryLikelihood,1.0
812549,Q0,D3426348,5,-5.16598,IndriQueryLikelihood,1.0
812549,Q0,D3275922,6,-5.24536,IndriQueryLikelihood,1.0
812549,Q0,D3426347,7,-5.26858,IndriQueryLikelihood,1.0
812549,Q0,D561048,8,-5.26858,IndriQueryLikelihood,1.0
812549,Q0,D35954,9,-5.27522,IndriQueryLikelihood,1.0
812549,Q0,D186695,10,-5.27768,IndriQueryLikelihood,1.0
812549,Q0,D1132477,91,-5.68545,IndriQueryLikelihood,0.0
812549,Q0,D736752,92,-5.68946,IndriQueryLikelihood,0.0
812549,Q0,D1747448,93,-5.69031,IndriQueryLikelihood,0.0
812549,Q0,D2103596,94,-5.69057,IndriQueryLikelihood,0.0
812549,Q0,D1856521,95,-5.69367,IndriQueryLikelihood,0.0
812549,Q0,D3275926,96,-5.69387,IndriQueryLikelihood,0.0
812549,Q0,D2075733,97,-5.69426,IndriQueryLikelihood,0.0
812549,Q0,D2946290,98,-5.69644,IndriQueryLikelihood,0.0
812549,Q0,D2753529,99,-5.70273,IndriQueryLikelihood,0.0
812549,Q0,D2590201,100,-5.70413,IndriQueryLikelihood,0.0
902073,Q0,D1064693,1,-5.77015,IndriQueryLikelihood,1.0
902073,Q0,D1813466,2,-5.78004,IndriQueryLikelihood,1.0
902073,Q0,D1027995,3,-5.79071,IndriQueryLikelihood,1.0
902073,Q0,D2401242,4,-5.82578,IndriQueryLikelihood,1.0
902073,Q0,D998696,5,-5.83663,IndriQueryLikelihood,1.0
902073,Q0,D1685752,6,-5.85148,IndriQueryLikelihood,1.0
902073,Q0,D462479,9,-5.90537,IndriQueryLikelihood,1.0
902073,Q0,D90666,10,-5.90537,IndriQueryLikelihood,1.0
902073,Q0,D3324927,91,-6.22099,IndriQueryLikelihood,0.0
902073,Q0,D2814338,92,-6.22099,IndriQueryLikelihood,0.0
902073,Q0,D1059017,93,-6.22299,IndriQueryLikelihood,0.0
902073,Q0,D3280307,94,-6.22465,IndriQueryLikelihood,0.0
902073,Q0,D2425771,95,-6.2295,IndriQueryLikelihood,0.0
902073,Q0,D1464938,96,-6.22969,IndriQueryLikelihood,0.0
902073,Q0,D1483824,97,-6.23053,IndriQueryLikelihood,0.0
902073,Q0,D2262670,98,-6.23622,IndriQueryLikelihood,0.0
902073,Q0,D2446587,99,-6.23727,IndriQueryLikelihood,0.0
902073,Q0,D1474691,100,-6.23762,IndriQueryLikelihood,0.0
1013883,Q0,D2352668,1,-4.92089,IndriQueryLikelihood,1.0
1013883,Q0,D974394,2,-5.02032,IndriQueryLikelihood,1.0
1013883,Q0,D1676269,3,-5.39689,IndriQueryLikelihood,1.0
1013883,Q0,D1986527,4,-5.40173,IndriQueryLikelihood,1.0
1013883,Q0,D345585,5,-5.42393,IndriQueryLikelihood,1.0
1013883,Q0,D3109899,6,-5.42566,IndriQueryLikelihood,1.0
1013883,Q0,D554904,7,-5.49419,IndriQueryLikelihood,1.0
1013883,Q0,D805173,8,-5.50384,IndriQueryLikelihood,1.0
1013883,Q0,D1172241,9,-5.50482,IndriQueryLikelihood,1.0
1013883,Q0,D79858,10,-5.5053,IndriQueryLikelihood,1.0
1013883,Q0,D799896,91,-5.82068,IndriQueryLikelihood,0.0
1013883,Q0,D2378504,92,-5.82111,IndriQueryLikelihood,0.0
1013883,Q0,D3257819,93,-5.82186,IndriQueryLikelihood,0.0
1013883,Q0,D384793,94,-5.82268,IndriQueryLikelihood,0.0
1013883,Q0,D2706207,95,-5.8291,IndriQueryLikelihood,0.0
1013883,Q0,D1210041,96,-5.82969,IndriQueryLikelihood,0.0
1013883,Q0,D2891686,97,-5.83027,IndriQueryLikelihood,0.0
1013883,Q0,D1624647,98,-5.83042,IndriQueryLikelihood,0.0
